Razón Social,Gpo de Cliente,ClaseDoc.,Num.Factura,Sector,Canal,Fecha.Doc,Zona.Vtas,Almacen,Denominacion Material,Cantidad UMV,UM.Vtas,Cantidad UMB,UM.Base,Prec.Unitario,Monto Neto,IVA,Importe Final,Doc.Comercial,Cond.Pago,Fec.Venc.,Moneda.Doc.,Status de Anulacion,Doc.Anulac,Grp.Vend,Vendedor,Referencia,Pedido.Vta,Jerarquía 1,Jerarquía 2,Jerarquía 3,UM.Peso,Peso.Fact,Peso.Total,Um.PesoGen,Ramo,Gr.Material,Gr.Articulo,Tipo.Cambio,Mes,Ejercicio,Prec.Unitario 2,Monto Neto 2,IVA 2,Importe Final 2,Conc.Busq,Codigo_Mat,Listas_precios,,Cod_cliente,,Ind_retcl,Ind_auto_retcl,fechahora,CodMot,Tx Motivo,CodVend,cod_gpo_cliente,cod_clase_doc,cod_sector,cod_canal,cod_zona_ventas,cod_doc_comercial,cod_grp_vend,cod_ramo,cod_gr_material,cod_gr_articulo,cod_lista_precio,cod_tx_motivo,cod_cliente_fk,codigo_mat_fk,cod_vendedor_fk,cod_condicion_pago_fk,cod_moneda_fk,dim_cliente_id,dim_producto_id,dim_vendedor_id,dim_condicion_pago_id,dim_moneda_id,dim_gpo_cliente_id,dim_clase_doc_id,dim_sector_id,dim_canal_id,dim_zona_ventas_id,dim_doc_comercial_id,dim_grp_vend_id,dim_ramo_id,dim_gr_material_id,dim_gr_articulo_id,dim_lista_precio_id,dim_tx_motivo_id,batch_id,line_hash,quality_flags
"FAMALARA, C.A.",Detal,Fact. Nac. Pharsana,6000124594,Cuidado Personal,Venta Directa,20250527,Zona Centro,3000,CHICCO TH ORIGINAL 24P (TRAVEL),1,CS,48,PAQ,"46,56","46,56","7,45","54,01",Factura,Crédito 15 Días,20250611,USD,NA,,GV Ger. Reg. Ce.LLan,MERY S. MOSES,00-0607882,1002056920,Chicco,24,Original,KG,"7,392",,"7,392",Farmacia,PH-TH Travel Pack,TOALLAS HUMEDAS,0,5,2025,"46,56","46,56","7,45","54,01",,50001084,Detal,,10000025,30,1,X,02.07.2025 - 08:40:06,,,100082,GPC_C2A171C424,CLD_46DF47F1B9,SEC_37A53DB31E,CAN_0C1F625266,ZVT_F39774DD76,DCO_4509257306,GRV_93B3980EFF,RAM_9EE6AAAA70,GRM_19779DA001,GRA_280AA09ADE,LPR_F3F5033F73,TXM_UNKNOWN,10000025,50001084,100082,NT15,USD,26,18,4,3,1,22,1,2,1,11,1,16,40,11,3,11,1,demo_ids_20260218,e02c925cce07c6be2f2939db1ea80545,
"FAMALARA, C.A.",Detal,Fact. Nac. Pharsana,6000124594,Absorbentes,Venta Directa,20250527,Zona Centro,3000,SECUREZZA POST PARTO PREMIUM (12X10),1,PAK,12,PAQ,"25,44","25,44","4,07","29,51",Factura,Crédito 15 Días,20250611,USD,NA,,GV Ger. Reg. Ce.LLan,MERY S. MOSES,00-0607882,1002056920,Securezza,10,Anatómica,KG,2100,,2100,Farmacia,PH-Toalla Post-Parto,INCONTINENCIA,0,5,2025,"25,44","25,44","4,07","29,51",,50000632,Detal,,10000025,30,1,X,02.07.2025 - 08:40:06,,,100082,GPC_C2A171C424,CLD_46DF47F1B9,SEC_05D49D207B,CAN_0C1F625266,ZVT_F39774DD76,DCO_4509257306,GRV_93B3980EFF,RAM_9EE6AAAA70,GRM_401CA6A5C7,GRA_55B30A1B7A,LPR_F3F5033F73,TXM_UNKNOWN,10000025,50000632,100082,NT15,USD,26,1,4,3,1,22,1,1,1,11,1,16,40,1,1,11,1,demo_ids_20260218,54133497377c0046cc5a4e8b6943b925,
"COMERCIAL GRAN ORIENTAL, COMPAÑIA",Cadenas,Fact. Nac. Pharsana,6000123355,Cuidado Personal,Venta Directa,20250512,Zona Oriente,3000,CHICCO TH ORIGINAL 72P,2,CS,48,PAQ,"50,88","101,76","16,28","118,04",Factura,Crédito 07 Días,20250519,USD,NA,,GV Ger. Reg. Oriente,OSKARINA DEL C. VILLARRUEL,00-0606398,1002056402,Chicco,72,Original,KG,"19,104",,"19,104",Supermercado,PH-TH Flow Pack,TOALLAS HUMEDAS,0,5,2025,"50,88","101,76","16,28","118,04",,50000974,Cadenas,,10000027,10,1,X,02.07.2025 - 08:40:06,,,100080,GPC_E047C60D89,CLD_46DF47F1B9,SEC_37A53DB31E,CAN_0C1F625266,ZVT_C6E0D5E058,DCO_4509257306,GRV_1B03B34C7F,RAM_EFB9E9D110,GRM_ACA9A0FC3D,GRA_280AA09ADE,LPR_620A372838,TXM_UNKNOWN,10000027,50000974,100080,NT07,USD,28,19,5,4,1,23,1,2,1,12,1,17,41,3,3,12,1,demo_ids_20260218,35ce2de00fbec676d0ff8e0f44ba3f15,
"COMERCIAL GRAN ORIENTAL, COMPAÑIA",Cadenas,Fact. Nac. Pharsana,6000123355,Cuidado Personal,Venta Directa,20250512,Zona Oriente,3000,CHICCO COLONIA 100ML,3,CS,84,ST,"62,44","187,32","29,96","217,28",Factura,Crédito 07 Días,20250519,USD,NA,,GV Ger. Reg. Oriente,OSKARINA DEL C. VILLARRUEL,00-0606398,1002056402,Chicco,100,Original,KG,"7,392",,"7,392",Supermercado,PH-Colonia,HIGIENE PERSONAL,0,5,2025,"62,44","187,32","29,96","217,28",,50001011,Cadenas,,10000027,10,1,X,02.07.2025 - 08:40:06,,,100080,GPC_E047C60D89,CLD_46DF47F1B9,SEC_37A53DB31E,CAN_0C1F625266,ZVT_C6E0D5E058,DCO_4509257306,GRV_1B03B34C7F,RAM_EFB9E9D110,GRM_0C22511549,GRA_840BF734C1,LPR_620A372838,TXM_UNKNOWN,10000027,50001011,100080,NT07,USD,28,3,5,4,1,23,1,2,1,12,1,17,41,2,2,12,1,demo_ids_20260218,6ba93c6febbd286f93a816e1f7e7eedc,
"COMERCIAL GRAN ORIENTAL, COMPAÑIA",Cadenas,Fact. Nac. Pharsana,6000123355,Cuidado Personal,Venta Directa,20250512,Zona Oriente,3000,CHICCO COLONIA 220 ML,3,CS,30,ST,"40,7","122,1","19,54","141,64",Factura,Crédito 07 Días,20250519,USD,NA,,GV Ger. Reg. Oriente,OSKARINA DEL C. VILLARRUEL,00-0606398,1002056402,Chicco,220,Original,KG,"5,94",,"5,94",Supermercado,PH-Colonia,HIGIENE PERSONAL,0,5,2025,"40,7","122,1","19,54","141,64",,50000970,Cadenas,,10000027,10,1,X,02.07.2025 - 08:40:06,,,100080,GPC_E047C60D89,CLD_46DF47F1B9,SEC_37A53DB31E,CAN_0C1F625266,ZVT_C6E0D5E058,DCO_4509257306,GRV_1B03B34C7F,RAM_EFB9E9D110,GRM_0C22511549,GRA_840BF734C1,LPR_620A372838,TXM_UNKNOWN,10000027,50000970,100080,NT07,USD,28,4,5,4,1,23,1,2,1,12,1,17,41,2,2,12,1,demo_ids_20260218,dd6b46f35f48d9ff20278305478f06f3,
"COMERCIAL GRAN ORIENTAL, COMPAÑIA",Cadenas,Fact. Nac. Pharsana,6000123355,Cuidado Personal,Venta Directa,20250512,Zona Oriente,3000,CHICCO TALCO 100G,1,CS,24,ST,"60,24","60,24","9,64","69,88",Factura,Crédito 07 Días,20250519,USD,NA,,GV Ger. Reg. Oriente,OSKARINA DEL C. VILLARRUEL,00-0606398,1002056402,Chicco,100,Original,KG,"2,434",,"2,434",Supermercado,PH-Talco,HIGIENE PERSONAL,0,5,2025,"60,24","60,24","9,64","69,88",,50001045,Cadenas,,10000027,10,1,X,02.07.2025 - 08:40:06,,,100080,GPC_E047C60D89,CLD_46DF47F1B9,SEC_37A53DB31E,CAN_0C1F625266,ZVT_C6E0D5E058,DCO_4509257306,GRV_1B03B34C7F,RAM_EFB9E9D110,GRM_25EE93678E,GRA_840BF734C1,LPR_620A372838,TXM_UNKNOWN,10000027,50001045,100080,NT07,USD,28,20,5,4,1,23,1,2,1,12,1,17,41,12,2,12,1,demo_ids_20260218,94c8d6b0588499187b78500cf6bb8255,
"COMERCIAL GRAN ORIENTAL, COMPAÑIA",Cadenas,Fact. Nac. Pharsana,6000123355,Cuidado Personal,Venta Directa,20250512,Zona Oriente,3000,AMY COLONIA 220CC OVAL,1,CS,10,ST,"32,1","32,1","5,14","37,24",Factura,Crédito 07 Días,20250519,USD,NA,,GV Ger. Reg. Oriente,OSKARINA DEL C. VILLARRUEL,00-0606398,1002056402,Amy,220,Original,KG,2,,2,Supermercado,PH-Colonia,HIGIENE PERSONAL,0,5,2025,"32,1","32,1","5,14","37,24",,50000902,Cadenas,,10000027,10,1,X,02.07.2025 - 08:40:06,,,100080,GPC_E047C60D89,CLD_46DF47F1B9,SEC_37A53DB31E,CAN_0C1F625266,ZVT_C6E0D5E058,DCO_4509257306,GRV_1B03B34C7F,RAM_EFB9E9D110,GRM_0C22511549,GRA_840BF734C1,LPR_620A372838,TXM_UNKNOWN,10000027,50000902,100080,NT07,USD,28,17,5,4,1,23,1,2,1,12,1,17,41,2,2,12,1,demo_ids_20260218,5c2f365a2a6843ee51448e4bbe88fa9b,
"COMERCIAL GRAN ORIENTAL, COMPAÑIA",Cadenas,Fact. Nac. Pharsana,6000123355,Cuidado Personal,Venta Directa,20250512,Zona Oriente,3000,CHICCO TH ORIGINAL 24P (TRAVEL),2,CS,96,PAQ,"41,28","82,56","13,21","95,77",Factura,Crédito 07 Días,20250519,USD,NA,,GV Ger. Reg. Oriente,OSKARINA DEL C. VILLARRUEL,00-0606398,1002056402,Chicco,24,Original,KG,"14,784",,"14,784",Supermercado,PH-TH Travel Pack,TOALLAS HUMEDAS,0,5,2025,"41,28","82,56","13,21","95,77",,50001084,Cadenas,,10000027,10,1,X,02.07.2025 - 08:40:06,,,100080,GPC_E047C60D89,CLD_46DF47F1B9,SEC_37A53DB31E,CAN_0C1F625266,ZVT_C6E0D5E058,DCO_4509257306,GRV_1B03B34C7F,RAM_EFB9E9D110,GRM_19779DA001,GRA_280AA09ADE,LPR_620A372838,TXM_UNKNOWN,10000027,50001084,100080,NT07,USD,28,18,5,4,1,23,1,2,1,12,1,17,41,11,3,12,1,demo_ids_20260218,9660614cced1843c9ffbbceb0d5cec9f,
"COMERCIAL GRAN ORIENTAL, COMPAÑIA",Cadenas,Fact. Nac. Pharsana,6000123357,Cuidado Personal,Venta Directa,20250512,Zona Oriente,3000,CHICCO LOCION 100 ML,1,CS,28,ST,"54,88","54,88","8,78","63,66",Factura,Crédito 07 Días,20250519,USD,NA,,GV Ger. Reg. Oriente,OSKARINA DEL C. VILLARRUEL,00-0606400,1002056404,Chicco,100,Original,KG,"2,783",,"2,783",Supermercado,PH-Loción,HIGIENE PERSONAL,0,5,2025,"54,88","54,88","8,78","63,66",,50001020,Cadenas,,10000027,10,1,X,02.07.2025 - 08:40:06,,,100080,GPC_E047C60D89,CLD_46DF47F1B9,SEC_37A53DB31E,CAN_0C1F625266,ZVT_C6E0D5E058,DCO_4509257306,GRV_1B03B34C7F,RAM_EFB9E9D110,GRM_6F94CD7005,GRA_840BF734C1,LPR_620A372838,TXM_UNKNOWN,10000027,50001020,100080,NT07,USD,28,21,5,4,1,23,1,2,1,12,1,17,41,13,2,12,1,demo_ids_20260218,9aa0f046750bfdb7089c03dd351326af,
"COMERCIAL GRAN ORIENTAL, COMPAÑIA",Cadenas,Fact. Nac. Pharsana,6000123357,Cuidado Personal,Venta Directa,20250512,Zona Oriente,3000,CHICCO ACEITE PARA NIÑOS 100ML,1,CS,28,ST,"77,84","77,84","12,47","90,31",Factura,Crédito 07 Días,20250519,USD,NA,,GV Ger. Reg. Oriente,OSKARINA DEL C. VILLARRUEL,00-0606400,1002056404,Chicco,100,Original,KG,"2,772",,"2,772",Supermercado,PH-Aceite,HIGIENE PERSONAL,0,5,2025,"77,84","77,84","12,47","90,31",,50001012,Cadenas,,10000027,10,1,X,02.07.2025 - 08:40:06,,,100080,GPC_E047C60D89,CLD_46DF47F1B9,SEC_37A53DB31E,CAN_0C1F625266,ZVT_C6E0D5E058,DCO_4509257306,GRV_1B03B34C7F,RAM_EFB9E9D110,GRM_FA814C815B,GRA_840BF734C1,LPR_620A372838,TXM_UNKNOWN,10000027,50001012,100080,NT07,USD,28,22,5,4,1,23,1,2,1,12,1,17,41,14,2,12,1,demo_ids_20260218,c4c2ef4dbf0936dbb9c38c05d1f7953c,
"COMERCIAL GRAN ORIENTAL, COMPAÑIA",Cadenas,Fact. Nac. Pharsana,6000123357,Absorbentes,Venta Directa,20250512,Zona Oriente,3000,SECUREZZA POST PARTO PREMIUM (12X10),2,PAK,24,PAQ,"22,56","45,12","7,22","52,34",Factura,Crédito 07 Días,20250519,USD,NA,,GV Ger. Reg. Oriente,OSKARINA DEL C. VILLARRUEL,00-0606400,1002056404,Securezza,10,Anatómica,KG,4200,,4200,Supermercado,PH-Toalla Post-Parto,INCONTINENCIA,0,5,2025,"22,56","45,12","7,22","52,34",,50000632,Cadenas,,10000027,10,1,X,02.07.2025 - 08:40:06,,,100080,GPC_E047C60D89,CLD_46DF47F1B9,SEC_05D49D207B,CAN_0C1F625266,ZVT_C6E0D5E058,DCO_4509257306,GRV_1B03B34C7F,RAM_EFB9E9D110,GRM_401CA6A5C7,GRA_55B30A1B7A,LPR_620A372838,TXM_UNKNOWN,10000027,50000632,100080,NT07,USD,28,1,5,4,1,23,1,1,1,12,1,17,41,1,1,12,1,demo_ids_20260218,4796c112c1ac87e360b34ff4153b375d,
"COMERCIAL GRAN ORIENTAL, COMPAÑIA",Cadenas,Fact. Nac. Pharsana,6000123357,Absorbentes,Venta Directa,20250512,Zona Oriente,3000,FRIENDS PD LONG (24X20),1,PAK,24,PAQ,"24,96","24,96","3,99","28,95",Factura,Crédito 07 Días,20250519,USD,NA,,GV Ger. Reg. Oriente,OSKARINA DEL C. VILLARRUEL,00-0606400,1002056404,Friends,20,Perfumado,KG,864,,864,Supermercado,PH-Protector Diario,ABSORBENTES FEMENINA,0,5,2025,"24,96","24,96","3,99","28,95",,50001169,Cadenas,,10000027,10,1,X,02.07.2025 - 08:40:06,,,100080,GPC_E047C60D89,CLD_46DF47F1B9,SEC_05D49D207B,CAN_0C1F625266,ZVT_C6E0D5E058,DCO_4509257306,GRV_1B03B34C7F,RAM_EFB9E9D110,GRM_00CED7E6A7,GRA_E2CFA19CA7,LPR_620A372838,TXM_UNKNOWN,10000027,50001169,100080,NT07,USD,28,23,5,4,1,23,1,1,1,12,1,17,41,7,5,12,1,demo_ids_20260218,472876e4b91ace7b0efc3d689a134677,
"COMERCIAL GRAN ORIENTAL, COMPAÑIA",Cadenas,Fact. Nac. Pharsana,6000123357,Absorbentes,Venta Directa,20250512,Zona Oriente,3000,FRIENDS PD REGULAR S/P (24X20),1,PAK,24,PAQ,"24,96","24,96","3,99","28,95",Factura,Crédito 07 Días,20250519,USD,NA,,GV Ger. Reg. Oriente,OSKARINA DEL C. VILLARRUEL,00-0606400,1002056404,Friends,20,Regular,KG,864,,864,Supermercado,PH-Protector Diario,ABSORBENTES FEMENINA,0,5,2025,"24,96","24,96","3,99","28,95",,50001130,Cadenas,,10000027,10,1,X,02.07.2025 - 08:40:06,,,100080,GPC_E047C60D89,CLD_46DF47F1B9,SEC_05D49D207B,CAN_0C1F625266,ZVT_C6E0D5E058,DCO_4509257306,GRV_1B03B34C7F,RAM_EFB9E9D110,GRM_00CED7E6A7,GRA_E2CFA19CA7,LPR_620A372838,TXM_UNKNOWN,10000027,50001130,100080,NT07,USD,28,24,5,4,1,23,1,1,1,12,1,17,41,7,5,12,1,demo_ids_20260218,eccab46dcfb8bd4017b90fe4b6eec54b,
"COMERCIAL GRAN ORIENTAL, COMPAÑIA",Cadenas,Fact. Nac. Pharsana,6000123357,Absorbentes,Venta Directa,20250512,Zona Oriente,3000,FRIENDS PD MANZANILLA (24X20),1,PAK,24,PAQ,"24,96","24,96","3,99","28,95",Factura,Crédito 07 Días,20250519,USD,NA,,GV Ger. Reg. Oriente,OSKARINA DEL C. VILLARRUEL,00-0606400,1002056404,Friends,20,Manzanilla,KG,864,,864,Supermercado,PH-Protector Diario,ABSORBENTES FEMENINA,0,5,2025,"24,96","24,96","3,99","28,95",,50001133,Cadenas,,10000027,10,1,X,02.07.2025 - 08:40:06,,,100080,GPC_E047C60D89,CLD_46DF47F1B9,SEC_05D49D207B,CAN_0C1F625266,ZVT_C6E0D5E058,DCO_4509257306,GRV_1B03B34C7F,RAM_EFB9E9D110,GRM_00CED7E6A7,GRA_E2CFA19CA7,LPR_620A372838,TXM_UNKNOWN,10000027,50001133,100080,NT07,USD,28,25,5,4,1,23,1,1,1,12,1,17,41,7,5,12,1,demo_ids_20260218,87f4d93e0abd04e8f73d2e11f0e28b19,
"COMERCIAL GRAN SIGLO, C.A.",Detal,Fact. Nac. Pharsana,6000124192,Cuidado Personal,Venta Directa,20250522,Zona Metropolitana,3000,CHICCO COLONIA 220 ML,1,CS,10,ST,"45,9","45,9","7,34","53,24",Factura,Crédito 15 Días,20250606,USD,NA,,GV Ger. Reg. Capital,JOHAN A. CISNEROS,00-0607375,1002056858,Chicco,220,Original,KG,"1,98",,"1,98",Perfumeria,PH-Colonia,HIGIENE PERSONAL,0,5,2025,"45,9","45,9","7,34","53,24",,50000970,Detal,,10000028,30,1,X,02.07.2025 - 08:40:06,,,100143,GPC_C2A171C424,CLD_46DF47F1B9,SEC_37A53DB31E,CAN_0C1F625266,ZVT_98CB02604A,DCO_4509257306,GRV_58495719AA,RAM_9F7B67ADC0,GRM_0C22511549,GRA_840BF734C1,LPR_F3F5033F73,TXM_UNKNOWN,10000028,50000970,100143,NT15,USD,29,4,6,3,1,22,1,2,1,10,1,14,38,2,2,11,1,demo_ids_20260218,67d92bf7490b1d3618da8f077bb13b72,
"COMERCIAL GRAN SIGLO, C.A.",Detal,Fact. Nac. Pharsana,6000124192,Cuidado Personal,Venta Directa,20250522,Zona Metropolitana,3000,CHICCO COLONIA 100ML,1,CS,28,ST,"70,56","70,56","11,29","81,85",Factura,Crédito 15 Días,20250606,USD,NA,,GV Ger. Reg. Capital,JOHAN A. CISNEROS,00-0607375,1002056858,Chicco,100,Original,KG,"2,464",,"2,464",Perfumeria,PH-Colonia,HIGIENE PERSONAL,0,5,2025,"70,56","70,56","11,29","81,85",,50001011,Detal,,10000028,30,1,X,02.07.2025 - 08:40:06,,,100143,GPC_C2A171C424,CLD_46DF47F1B9,SEC_37A53DB31E,CAN_0C1F625266,ZVT_98CB02604A,DCO_4509257306,GRV_58495719AA,RAM_9F7B67ADC0,GRM_0C22511549,GRA_840BF734C1,LPR_F3F5033F73,TXM_UNKNOWN,10000028,50001011,100143,NT15,USD,29,3,6,3,1,22,1,2,1,10,1,14,38,2,2,11,1,demo_ids_20260218,a5b1a149ee32b6f80f6f5eb37ca0e2cb,
"COMERCIAL GRAN SIGLO, C.A.",Detal,Fact. Nac. Pharsana,6000124192,Absorbentes,Venta Directa,20250522,Zona Metropolitana,3000,SECUREZZA POST PARTO PREMIUM (12X10),5,PAK,60,PAQ,"25,44","127,2","20,36","147,56",Factura,Crédito 15 Días,20250606,USD,NA,,GV Ger. Reg. Capital,JOHAN A. CISNEROS,00-0607375,1002056858,Securezza,10,Anatómica,KG,10500,,10500,Perfumeria,PH-Toalla Post-Parto,INCONTINENCIA,0,5,2025,"25,44","127,2","20,36","147,56",,50000632,Detal,,10000028,30,1,X,02.07.2025 - 08:40:06,,,100143,GPC_C2A171C424,CLD_46DF47F1B9,SEC_05D49D207B,CAN_0C1F625266,ZVT_98CB02604A,DCO_4509257306,GRV_58495719AA,RAM_9F7B67ADC0,GRM_401CA6A5C7,GRA_55B30A1B7A,LPR_F3F5033F73,TXM_UNKNOWN,10000028,50000632,100143,NT15,USD,29,1,6,3,1,22,1,1,1,10,1,14,38,1,1,11,1,demo_ids_20260218,da613f37cb68e28c836fbdff79df1f68,
"COMERCIAL PAGA POCO, C.A",Detal,Fact. Nac. Pharsana,6000124117,Cuidado Personal,Venta Directa,20250521,Zona Metropolitana,3000,CHICCO LOCION 100 ML,1,CS,28,ST,"5869,64","5869,64","939,14","6808,78",Factura,Crédito 15 Días,20250605,VED,NA,,GV Ger. Reg. Capital,ADOLFO J. ROMERO,00-0607277,1002056827,Chicco,100,Original,KG,"2,783",,"2,783",Supermercado,PH-Loción,HIGIENE PERSONAL,"94,8556",5,2025,"61,88","61,88","9,9","71,78",,50001020,Detal,,10000044,30,1,X,02.07.2025 - 08:40:06,,,100127,GPC_C2A171C424,CLD_46DF47F1B9,SEC_37A53DB31E,CAN_0C1F625266,ZVT_98CB02604A,DCO_4509257306,GRV_58495719AA,RAM_EFB9E9D110,GRM_6F94CD7005,GRA_840BF734C1,LPR_F3F5033F73,TXM_UNKNOWN,10000044,50001020,100127,NT15,VED,45,21,7,3,2,22,1,2,1,10,1,14,41,13,2,11,1,demo_ids_20260218,3615862cc4220eef09b9ce3e76772e9e,
"COMERCIAL PAGA POCO, C.A",Detal,Fact. Nac. Pharsana,6000124117,Cuidado Personal,Venta Directa,20250521,Zona Metropolitana,3000,CHICCO ACEITE PARA NIÑOS 100ML,1,CS,28,ST,"8313,2","8313,2","1330,11","9643,31",Factura,Crédito 15 Días,20250605,VED,NA,,GV Ger. Reg. Capital,ADOLFO J. ROMERO,00-0607277,1002056827,Chicco,100,Original,KG,"2,772",,"2,772",Supermercado,PH-Aceite,HIGIENE PERSONAL,"94,8556",5,2025,"87,64","87,64","14,02","101,66",,50001012,Detal,,10000044,30,1,X,02.07.2025 - 08:40:06,,,100127,GPC_C2A171C424,CLD_46DF47F1B9,SEC_37A53DB31E,CAN_0C1F625266,ZVT_98CB02604A,DCO_4509257306,GRV_58495719AA,RAM_EFB9E9D110,GRM_FA814C815B,GRA_840BF734C1,LPR_F3F5033F73,TXM_UNKNOWN,10000044,50001012,100127,NT15,VED,45,22,7,3,2,22,1,2,1,10,1,14,41,14,2,11,1,demo_ids_20260218,9514ec6abc29c927032297cf94a83780,
"COMERCIAL PAGA POCO, C.A",Detal,Fact. Nac. Pharsana,6000124117,Cuidado Personal,Venta Directa,20250521,Zona Metropolitana,3000,CHICCO COLONIA 220 ML,2,CS,20,ST,"4353,9","8707,8","1393,25","10101,05",Factura,Crédito 15 Días,20250605,VED,NA,,GV Ger. Reg. Capital,ADOLFO J. ROMERO,00-0607277,1002056827,Chicco,220,Original,KG,"3,96",,"3,96",Supermercado,PH-Colonia,HIGIENE PERSONAL,"94,8556",5,2025,"45,9","91,8","14,69","106,49",,50000970,Detal,,10000044,30,1,X,02.07.2025 - 08:40:06,,,100127,GPC_C2A171C424,CLD_46DF47F1B9,SEC_37A53DB31E,CAN_0C1F625266,ZVT_98CB02604A,DCO_4509257306,GRV_58495719AA,RAM_EFB9E9D110,GRM_0C22511549,GRA_840BF734C1,LPR_F3F5033F73,TXM_UNKNOWN,10000044,50000970,100127,NT15,VED,45,4,7,3,2,22,1,2,1,10,1,14,41,2,2,11,1,demo_ids_20260218,7fca46c2c47413267d1983f4cae9b125,
"COMERCIAL PAGA POCO, C.A",Detal,Fact. Nac. Pharsana,6000124117,Cuidado Personal,Venta Directa,20250521,Zona Metropolitana,3000,CHICCO COLONIA 100ML,2,CS,56,ST,"6693,12","13386,24","2141,79","15528,03",Factura,Crédito 15 Días,20250605,VED,NA,,GV Ger. Reg. Capital,ADOLFO J. ROMERO,00-0607277,1002056827,Chicco,100,Original,KG,"4,928",,"4,928",Supermercado,PH-Colonia,HIGIENE PERSONAL,"94,8556",5,2025,"70,56","141,12","22,58","163,7",,50001011,Detal,,10000044,30,1,X,02.07.2025 - 08:40:06,,,100127,GPC_C2A171C424,CLD_46DF47F1B9,SEC_37A53DB31E,CAN_0C1F625266,ZVT_98CB02604A,DCO_4509257306,GRV_58495719AA,RAM_EFB9E9D110,GRM_0C22511549,GRA_840BF734C1,LPR_F3F5033F73,TXM_UNKNOWN,10000044,50001011,100127,NT15,VED,45,3,7,3,2,22,1,2,1,10,1,14,41,2,2,11,1,demo_ids_20260218,431f1f0c6eb3cf7d35b88355c765d45f,
"COMERCIAL PAGA POCO, C.A",Detal,Fact. Nac. Pharsana,6000124117,Absorbentes,Venta Directa,20250521,Zona Metropolitana,3000,FRIENDS PD MANZANILLA (12X40),1,PAK,12,PAQ,"2743,2","2743,2","438,91","3182,11",Factura,Crédito 15 Días,20250605,VED,NA,,GV Ger. Reg. Capital,ADOLFO J. ROMERO,00-0607277,1002056827,Friends,40,Perfumado,KG,1200,,1200,Supermercado,PH-Protector Diario,ABSORBENTES FEMENINA,"94,8556",5,2025,"28,92","28,92","4,63","33,55",,50001110,Detal,,10000044,30,1,X,02.07.2025 - 08:40:06,,,100127,GPC_C2A171C424,CLD_46DF47F1B9,SEC_05D49D207B,CAN_0C1F625266,ZVT_98CB02604A,DCO_4509257306,GRV_58495719AA,RAM_EFB9E9D110,GRM_00CED7E6A7,GRA_E2CFA19CA7,LPR_F3F5033F73,TXM_UNKNOWN,10000044,50001110,100127,NT15,VED,45,26,7,3,2,22,1,1,1,10,1,14,41,7,5,11,1,demo_ids_20260218,28d5a030ec0ce6e41bb2768892e55266,
"COMERCIAL PAGA POCO, C.A",Detal,Fact. Nac. Pharsana,6000124117,Absorbentes,Venta Directa,20250521,Zona Metropolitana,3000,FRIENDS PD REGULAR S/P (12X40),1,PAK,12,PAQ,"2674,92","2674,92","427,99","3102,91",Factura,Crédito 15 Días,20250605,VED,NA,,GV Ger. Reg. Capital,ADOLFO J. ROMERO,00-0607277,1002056827,Friends,40,Regular,KG,1200,,1200,Supermercado,PH-Protector Diario,ABSORBENTES FEMENINA,"94,8556",5,2025,"28,2","28,2","4,51","32,71",,50001106,Detal,,10000044,30,1,X,02.07.2025 - 08:40:06,,,100127,GPC_C2A171C424,CLD_46DF47F1B9,SEC_05D49D207B,CAN_0C1F625266,ZVT_98CB02604A,DCO_4509257306,GRV_58495719AA,RAM_EFB9E9D110,GRM_00CED7E6A7,GRA_E2CFA19CA7,LPR_F3F5033F73,TXM_UNKNOWN,10000044,50001106,100127,NT15,VED,45,16,7,3,2,22,1,1,1,10,1,14,41,7,5,11,1,demo_ids_20260218,8eb5ff470fe959bd84d21bece8b7151d,
"COMERCIAL PAGA POCO, C.A",Detal,Fact. Nac. Pharsana,6000124117,Cuidado Personal,Venta Directa,20250521,Zona Metropolitana,3000,AMY COLONIA 220CC OVAL,1,CS,10,ST,"3433,8","3433,8","549,41","3983,21",Factura,Crédito 15 Días,20250605,VED,NA,,GV Ger. Reg. Capital,ADOLFO J. ROMERO,00-0607277,1002056827,Amy,220,Original,KG,2,,2,Supermercado,PH-Colonia,HIGIENE PERSONAL,"94,8556",5,2025,"36,2","36,2","5,79","41,99",,50000902,Detal,,10000044,30,1,X,02.07.2025 - 08:40:06,,,100127,GPC_C2A171C424,CLD_46DF47F1B9,SEC_37A53DB31E,CAN_0C1F625266,ZVT_98CB02604A,DCO_4509257306,GRV_58495719AA,RAM_EFB9E9D110,GRM_0C22511549,GRA_840BF734C1,LPR_F3F5033F73,TXM_UNKNOWN,10000044,50000902,100127,NT15,VED,45,17,7,3,2,22,1,2,1,10,1,14,41,2,2,11,1,demo_ids_20260218,cd9b1a1fb1dac068aa78bdf4d9fbf09c,
